CY121502.1	1	5
CY121502.1	2	8
CY121502.1	3	10
CY121502.1	4	11
CY121502.1	5	16
CY121502.1	6	19
CY121502.1	7	20
CY121502.1	8	23
CY121502.1	9	23
CY121502.1	10	25
CY121502.1	11	27
CY121502.1	12	31
CY121502.1	13	32
CY121502.1	14	33
CY121502.1	15	36
CY121502.1	16	37
CY121502.1	17	38
CY121502.1	18	42
CY121502.1	19	46
CY121502.1	20	48
CY121502.1	21	52
CY121502.1	22	55
CY121502.1	23	57
CY121502.1	24	57
CY121502.1	25	60
CY121502.1	26	62
CY121502.1	27	64
CY121502.1	28	64
CY121502.1	29	67
CY121502.1	30	70
CY121502.1	31	75
CY121502.1	32	77
CY121502.1	33	81
CY121502.1	34	86
CY121502.1	35	88
CY121502.1	36	89
CY121502.1	37	93
CY121502.1	38	99
CY121502.1	39	101
CY121502.1	40	105
CY121502.1	41	106
CY121502.1	42	113
CY121502.1	43	118
CY121502.1	44	119
CY121502.1	45	123
CY121502.1	46	129
CY121502.1	47	132
CY121502.1	48	138
CY121502.1	49	150
CY121502.1	50	162
CY121502.1	51	167
CY121502.1	52	169
CY121502.1	53	177
CY121502.1	54	188
CY121502.1	55	197
CY121502.1	56	212
CY121502.1	57	220
CY121502.1	58	230
CY121502.1	59	240
CY121502.1	60	251
CY121502.1	61	264
CY121502.1	62	272
CY121502.1	63	284
CY121502.1	64	299
CY121502.1	65	309
CY121502.1	66	328
CY121502.1	67	347
CY121502.1	68	353
CY121502.1	69	370
CY121502.1	70	383
CY121502.1	71	404
CY121502.1	72	419
CY121502.1	73	430
CY121502.1	74	447
CY121502.1	75	466
CY121502.1	76	483
CY121502.1	77	503
CY121502.1	78	532
CY121502.1	79	552
CY121502.1	80	579
CY121502.1	81	593
CY121502.1	82	620
CY121502.1	83	657
CY121502.1	84	678
CY121502.1	85	702
CY121502.1	86	741
CY121502.1	87	767
CY121502.1	88	803
CY121502.1	89	831
CY121502.1	90	864
CY121502.1	91	894
CY121502.1	92	923
CY121502.1	93	950
CY121502.1	94	1002
CY121502.1	95	1040
CY121502.1	96	1062
CY121502.1	97	1109
CY121502.1	98	1131
CY121502.1	99	1167
CY121502.1	100	1193
CY121502.1	101	1231
CY121502.1	102	1283
CY121502.1	103	1324
CY121502.1	104	1352
CY121502.1	105	1399
CY121502.1	106	1449
CY121502.1	107	1484
CY121502.1	108	1507
CY121502.1	109	1549
CY121502.1	110	1587
CY121502.1	111	1627
CY121502.1	112	1663
CY121502.1	113	1713
CY121502.1	114	1753
CY121502.1	115	1796
CY121502.1	116	1848
CY121502.1	117	1893
CY121502.1	118	1932
CY121502.1	119	1993
CY121502.1	120	2047
CY121502.1	121	2075
CY121502.1	122	2119
CY121502.1	123	2170
CY121502.1	124	2215
CY121502.1	125	2282
CY121502.1	126	2335
CY121502.1	127	2380
CY121502.1	128	2436
CY121502.1	129	2463
CY121502.1	130	2512
CY121502.1	131	2547
CY121502.1	132	2589
CY121502.1	133	2648
CY121502.1	134	2703
CY121502.1	135	2784
CY121502.1	136	2834
CY121502.1	137	2898
CY121502.1	138	2957
CY121502.1	139	3003
CY121502.1	140	3038
CY121502.1	141	3118
CY121502.1	142	3198
CY121502.1	143	3243
CY121502.1	144	3306
CY121502.1	145	3382
CY121502.1	146	3438
CY121502.1	147	3514
CY121502.1	148	3581
CY121502.1	149	3653
CY121502.1	150	3736
CY121502.1	151	3797
CY121502.1	152	3872
CY121502.1	153	3951
CY121502.1	154	4015
CY121502.1	155	4093
CY121502.1	156	4141
CY121502.1	157	4188
CY121502.1	158	4267
CY121502.1	159	4322
CY121502.1	160	4388
CY121502.1	161	4486
CY121502.1	162	4570
CY121502.1	163	4640
CY121502.1	164	4700
CY121502.1	165	4771
CY121502.1	166	4840
CY121502.1	167	4930
CY121502.1	168	4996
CY121502.1	169	5064
CY121502.1	170	5140
CY121502.1	171	5228
CY121502.1	172	5307
CY121502.1	173	5398
CY121502.1	174	5475
CY121502.1	175	5537
CY121502.1	176	5660
CY121502.1	177	5753
CY121502.1	178	5850
CY121502.1	179	5976
CY121502.1	180	6103
CY121502.1	181	6198
CY121502.1	182	6316
CY121502.1	183	6453
CY121502.1	184	6571
CY121502.1	185	6648
CY121502.1	186	6681
CY121502.1	187	6778
CY121502.1	188	6883
CY121502.1	189	6992
CY121502.1	190	7070
CY121502.1	191	7191
CY121502.1	192	7294
CY121502.1	193	7363
CY121502.1	194	7484
CY121502.1	195	7553
CY121502.1	196	7673
CY121502.1	197	7750
CY121502.1	198	7837
CY121502.1	199	7917
CY121502.1	200	7986
CY121502.1	201	7981
CY121502.1	202	7977
CY121502.1	203	7980
CY121502.1	204	7976
CY121502.1	205	7982
CY121502.1	206	7971
CY121502.1	207	7974
CY121502.1	208	7983
CY121502.1	209	7945
CY121502.1	210	7989
CY121502.1	211	7968
