CY207731.1	1	25
CY207731.1	2	35
CY207731.1	3	42
CY207731.1	4	45
CY207731.1	5	48
CY207731.1	6	50
CY207731.1	7	52
CY207731.1	8	53
CY207731.1	9	59
CY207731.1	10	61
CY207731.1	11	67
CY207731.1	12	68
CY207731.1	13	70
CY207731.1	14	81
CY207731.1	15	84
CY207731.1	16	85
CY207731.1	17	88
CY207731.1	18	95
CY207731.1	19	98
CY207731.1	20	107
CY207731.1	21	112
CY207731.1	22	115
CY207731.1	23	117
CY207731.1	24	121
CY207731.1	25	123
CY207731.1	26	126
CY207731.1	27	129
CY207731.1	28	132
CY207731.1	29	137
CY207731.1	30	142
CY207731.1	31	147
CY207731.1	32	153
CY207731.1	33	158
CY207731.1	34	162
CY207731.1	35	164
CY207731.1	36	172
CY207731.1	37	179
CY207731.1	38	185
CY207731.1	39	191
CY207731.1	40	196
CY207731.1	41	202
CY207731.1	42	207
CY207731.1	43	211
CY207731.1	44	215
CY207731.1	45	220
CY207731.1	46	229
CY207731.1	47	237
CY207731.1	48	243
CY207731.1	49	255
CY207731.1	50	266
CY207731.1	51	274
CY207731.1	52	289
CY207731.1	53	300
CY207731.1	54	313
CY207731.1	55	319
CY207731.1	56	334
CY207731.1	57	350
CY207731.1	58	365
CY207731.1	59	379
CY207731.1	60	393
CY207731.1	61	405
CY207731.1	62	425
CY207731.1	63	438
CY207731.1	64	457
CY207731.1	65	468
CY207731.1	66	487
CY207731.1	67	502
CY207731.1	68	531
CY207731.1	69	552
CY207731.1	70	579
CY207731.1	71	590
CY207731.1	72	610
CY207731.1	73	624
CY207731.1	74	651
CY207731.1	75	680
CY207731.1	76	703
CY207731.1	77	723
CY207731.1	78	759
CY207731.1	79	787
CY207731.1	80	814
CY207731.1	81	852
CY207731.1	82	876
CY207731.1	83	893
CY207731.1	84	932
CY207731.1	85	963
CY207731.1	86	996
CY207731.1	87	1037
CY207731.1	88	1069
CY207731.1	89	1099
CY207731.1	90	1148
CY207731.1	91	1176
CY207731.1	92	1195
CY207731.1	93	1238
CY207731.1	94	1269
CY207731.1	95	1316
CY207731.1	96	1354
CY207731.1	97	1383
CY207731.1	98	1451
CY207731.1	99	1493
CY207731.1	100	1511
CY207731.1	101	1540
CY207731.1	102	1589
CY207731.1	103	1616
CY207731.1	104	1663
CY207731.1	105	1689
CY207731.1	106	1730
CY207731.1	107	1752
CY207731.1	108	1785
CY207731.1	109	1809
CY207731.1	110	1852
CY207731.1	111	1896
CY207731.1	112	1938
CY207731.1	113	1982
CY207731.1	114	2014
CY207731.1	115	2050
CY207731.1	116	2072
CY207731.1	117	2113
CY207731.1	118	2157
CY207731.1	119	2174
CY207731.1	120	2207
CY207731.1	121	2231
CY207731.1	122	2286
CY207731.1	123	2324
CY207731.1	124	2352
CY207731.1	125	2395
CY207731.1	126	2423
CY207731.1	127	2455
CY207731.1	128	2501
CY207731.1	129	2550
CY207731.1	130	2588
CY207731.1	131	2621
CY207731.1	132	2678
CY207731.1	133	2739
