KJ942686.1	1	14
KJ942686.1	2	20
KJ942686.1	3	24
KJ942686.1	4	28
KJ942686.1	5	29
KJ942686.1	6	31
KJ942686.1	7	36
KJ942686.1	8	37
KJ942686.1	9	37
KJ942686.1	10	37
KJ942686.1	11	38
KJ942686.1	12	39
KJ942686.1	13	40
KJ942686.1	14	40
KJ942686.1	15	41
KJ942686.1	16	45
KJ942686.1	17	45
KJ942686.1	18	45
KJ942686.1	19	48
KJ942686.1	20	51
KJ942686.1	21	54
KJ942686.1	22	56
KJ942686.1	23	57
KJ942686.1	24	57
KJ942686.1	25	57
KJ942686.1	26	58
KJ942686.1	27	60
KJ942686.1	28	61
KJ942686.1	29	62
KJ942686.1	30	64
KJ942686.1	31	66
KJ942686.1	32	68
KJ942686.1	33	71
KJ942686.1	34	74
KJ942686.1	35	76
KJ942686.1	36	78
KJ942686.1	37	79
KJ942686.1	38	82
KJ942686.1	39	85
KJ942686.1	40	86
KJ942686.1	41	87
KJ942686.1	42	88
KJ942686.1	43	91
KJ942686.1	44	95
KJ942686.1	45	97
KJ942686.1	46	101
KJ942686.1	47	106
KJ942686.1	48	113
KJ942686.1	49	120
KJ942686.1	50	123
KJ942686.1	51	126
KJ942686.1	52	133
KJ942686.1	53	144
KJ942686.1	54	145
KJ942686.1	55	152
KJ942686.1	56	155
KJ942686.1	57	159
KJ942686.1	58	166
KJ942686.1	59	174
KJ942686.1	60	184
KJ942686.1	61	191
KJ942686.1	62	197
KJ942686.1	63	203
KJ942686.1	64	207
KJ942686.1	65	213
KJ942686.1	66	222
KJ942686.1	67	227
KJ942686.1	68	240
KJ942686.1	69	245
KJ942686.1	70	264
KJ942686.1	71	276
KJ942686.1	72	283
KJ942686.1	73	292
KJ942686.1	74	304
KJ942686.1	75	309
KJ942686.1	76	319
KJ942686.1	77	330
KJ942686.1	78	339
KJ942686.1	79	349
KJ942686.1	80	354
KJ942686.1	81	366
KJ942686.1	82	371
KJ942686.1	83	376
KJ942686.1	84	385
KJ942686.1	85	394
KJ942686.1	86	405
KJ942686.1	87	427
KJ942686.1	88	431
KJ942686.1	89	448
KJ942686.1	90	455
KJ942686.1	91	471
KJ942686.1	92	482
KJ942686.1	93	495
KJ942686.1	94	512
KJ942686.1	95	525
KJ942686.1	96	540
KJ942686.1	97	550
KJ942686.1	98	570
KJ942686.1	99	580
KJ942686.1	100	588
KJ942686.1	101	603
KJ942686.1	102	609
KJ942686.1	103	631
KJ942686.1	104	636
KJ942686.1	105	648
KJ942686.1	106	653
KJ942686.1	107	672
KJ942686.1	108	679
KJ942686.1	109	688
KJ942686.1	110	694
KJ942686.1	111	705
KJ942686.1	112	715
KJ942686.1	113	720
KJ942686.1	114	729
KJ942686.1	115	752
KJ942686.1	116	765
KJ942686.1	117	768
KJ942686.1	118	783
KJ942686.1	119	788
KJ942686.1	120	804
KJ942686.1	121	808
KJ942686.1	122	815
KJ942686.1	123	820
KJ942686.1	124	832
KJ942686.1	125	840
KJ942686.1	126	852
KJ942686.1	127	856
KJ942686.1	128	859
KJ942686.1	129	897
KJ942686.1	130	916
KJ942686.1	131	962
